atleta_id;rodada_id;clube_id;posicao_id;status_id;pontos_num;preco_num;variacao_num;media_num;jogos_num;minimo_para_valorizar;media_pontos_mandante;media_pontos_visitante;media_minutos_jogados;minutos_jogados;apelido;nome;foto;scout.G;scout.A;scout.FT;scout.FD;scout.FF;scout.FS;scout.PS;scout.DP;scout.SG;scout.DE;scout.DS;scout.PP;scout.I;scout.PI;scout.CA;scout.GS;scout.FC;scout.PC;scout.GC;scout.CV;year
87863;38;262;4;6;0.0;17.02;0.0;6.2;22;5.47;;;65.0;60.0;Arrascaeta;Giorgian Daniel de Arrascaeta Benedetti;https://s.sde.globo.com/media/person_role/2022/04/25/cc92618f5866aefc097fc6f6ad12eef6_FORMATO.png;2;9;2;13;20;42;1;0;0;0;33;0;2;199;1;0;9;0;0;0;2022
87999;38;275;4;7;-0.4;11.89;-2.24;6.48;33;13.5;6.48;6.94;76.0;83.0;Gustavo Scarpa;Gustavo Henrique Furtado Scarpa;https://s.sde.globo.com/media/person_role/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png;7;14;3;36;38;71;0;0;0;0;17;1;13;399;2;0;13;0;0;0;2022
107744;38;280;4;6;0.0;7.37;0.0;3.02;15;2.42;;;42.0;19.0;Praxedes;Bruno Conceição Praxedes;https://s.glbimg.com/es/sde/f/2022/05/05/f8aea5d525d74bdbe77382da13d85ed2_FORMATO.png;1;2;0;3;8;19;0;0;0;0;16;0;2;43;3;0;13;0;0;0;2022
109668;38;263;2;6;0.0;6.16;0.0;3.61;16;5.67;;;;;Hugo;Hugo Gonçalves Ferreira Neto;https://s.glbimg.com/es/sde/f/2022/02/21/55a04cd7d976a348bbe092c252b13d06_FORMATO.png;1;0;0;2;5;11;0;0;4;0;36;0;0;126;4;0;19;0;0;1;2022
63289;38;285;4;6;0.0;10.27;0.0;3.53;30;1.62;5.33;2.17;71.0;0.0;Edenílson;Edenílson Andrade dos Santos;https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png;5;3;2;6;14;22;1;0;0;0;32;0;1;154;3;0;17;0;0;0;2022
115867;38;290;2;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Gabriel Ruggeri;Gabriel Ruggeri Silva;https://s.glbimg.com/es/sde/f/2022/03/10/46af53a0646102ee53d5d4a76af63dfb_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
102597;38;263;2;6;0.0;2.38;0.0;0.6;1;1.89;;;49.0;49.0;Jonathan Silva;Jonathan Silva Vieira;https://s.glbimg.com/es/sde/f/2022/02/21/6e4a3c5ef09ca42e9212c2aabf9392ed_FORMATO.png;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;2022
109639;38;280;5;7;1.3;3.07;0.14;1.11;13;0.74;2.14;-0.38;27.0;44.0;Gabriel Novaes;Gabriel Novaes Fernandes;https://s.glbimg.com/es/sde/f/2022/05/05/f9a266e73e23a467f58f96fac79380bc_FORMATO.png;1;0;0;2;2;10;1;0;0;0;2;0;3;16;2;0;7;0;0;0;2022
85931;38;280;4;6;0.6;6.96;-0.36;3.51;25;2.3;4.1;3.07;44.0;0.0;Hyoran;Hyoran Kaue Dalmoro;https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png;3;3;1;13;21;14;0;0;0;0;22;0;1;137;1;0;17;0;0;0;2022
63354;38;285;3;3;0.0;6.73;0.0;4.03;18;5.14;5.44;2.6;56.0;0.0;Rodrigo Moledo;Rodrigo Modesto da Silva Moledo;https://s.glbimg.com/es/sde/f/2022/04/02/a672a123ec8d7b626a7c7aad1211dc94_FORMATO.png;0;0;0;5;6;9;1;0;7;0;23;0;1;26;2;0;6;0;0;0;2022
72951;38;285;3;7;7.1;8.05;-0.39;3.93;26;8.8;4.16;3.42;86.0;0.0;Mercado;Gabriel Iván Mercado;https://s.sde.globo.com/media/person_role/2022/04/02/a0ef6aa6bdbb6858462fa294d19eb211_FORMATO.png;0;0;0;4;2;18;1;0;13;0;37;0;2;68;7;0;22;0;0;1;2022
92496;38;280;4;7;5.0;7.41;0.41;3.01;30;2.28;2.83;3.05;75.0;0.0;Raul;Raul Lô Gonçalves;https://s.glbimg.com/es/sde/f/2022/05/05/278a2f0c3cd97ace8138ffbe2f23d81d_FORMATO.png;0;0;0;1;11;49;0;0;0;0;71;0;0;148;3;0;35;1;0;0;2022
106083;38;263;4;6;0.0;4.0;0.0;0.0;0;3.11;;;0.0;0.0;Breno;Breno Washington Rodrigues da Silva;https://s.glbimg.com/es/sde/f/2022/02/21/596fd08d478ed48cf966b741b09f289e_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
38398;38;264;4;6;3.7;7.1;-0.2;3.35;23;4.81;3.64;2.95;56.0;0.0;Renato Augusto;Renato Soares de Oliveira Augusto;https://s.sde.globo.com/media/person_role/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png;1;3;1;8;11;22;0;0;0;0;34;0;2;146;0;0;15;0;0;0;2022
109114;38;263;5;6;0.2;3.36;-0.05;0.75;23;0.51;1.24;0.22;30.0;0.0;Matheus Nascimento;Matheus Nascimento de Paula;https://s.sde.globo.com/media/person_role/2022/02/21/e418df52ba2f53e2edcd3d07b685533c_FORMATO.png;0;0;0;5;4;10;1;0;0;0;8;0;1;31;1;0;11;0;0;0;2022
93834;38;285;1;7;7.5;3.6;0.28;4.85;14;5.36;5.6;3.05;76.0;0.0;Keiller;Keiller da Silva Nunes;https://s.glbimg.com/es/sde/f/2022/02/22/d956425748ab5bc7726c1e8337593d78_FORMATO.png;0;0;0;0;0;4;0;0;7;42;0;0;0;0;2;10;0;1;0;0;2022
96678;38;285;2;7;3.0;9.33;-0.68;4.59;29;6.98;6.31;3.19;84.0;0.0;Bustos;Fabricio Tomás Bustos Sein;https://s.sde.globo.com/media/person_role/2022/04/02/931e44ec05fa6257ecdf5e8973318115_FORMATO.png;2;3;0;2;6;11;0;0;13;0;52;0;2;271;3;0;23;1;0;0;2022
107972;38;263;4;6;0.0;2.88;0.0;2.43;14;2.98;1.42;2.99;38.0;0.0;Del Piage;Romildo Del Piage de Souza;https://s.glbimg.com/es/sde/f/2022/02/21/a34959446ac5b131b7047f846855f309_FORMATO.png;1;0;0;1;3;13;1;0;0;0;22;0;0;40;3;0;15;0;0;0;2022
38133;38;280;1;6;0.0;5.0;0.0;0.0;0;3.88;;;;;Júlio César;Júlio César de Souza Santos;https://s.glbimg.com/es/sde/f/2022/05/05/9b1825e6eb8df8afa08e56d3f539fd63_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
111333;38;280;5;3;0.0;4.74;0.0;2.04;29;-0.16;;;;;Sorriso;Marcos Vinicios Moura;https://s.glbimg.com/es/sde/f/2022/05/05/7924434ef39a0546d8ad7fa23ca14168_FORMATO.png;2;1;0;8;6;30;0;0;0;0;25;0;1;121;3;0;22;0;0;0;2022
84674;38;280;4;7;5.1;9.68;0.68;3.03;33;1.76;3.21;2.75;75.0;90.0;Lucas Evangelista;Lucas Evangelista Santana de Oliveira;https://s.glbimg.com/es/sde/f/2022/05/05/175c2911cb392a7305aef49766feb459_FORMATO.png;2;2;1;10;22;56;0;0;0;0;43;1;2;173;2;0;39;0;0;1;2022
78605;38;285;4;5;0.0;7.18;0.0;3.75;25;6.12;;;90.0;95.0;Gabriel;Gabriel Girotto Franco;https://s.glbimg.com/es/sde/f/2022/04/02/f20a9f6c8c6edb72777759bc796aaa64_FORMATO.png;0;0;0;1;7;26;0;0;0;0;83;0;0;105;2;0;45;0;0;0;2022
110715;38;280;2;6;0.0;3.64;0.0;1.76;14;1.63;;;38.0;35.0;Andrés Hurtado;José Andrés Hurtado Cheme;https://s.glbimg.com/es/sde/f/2022/05/05/495e0cd517eacede744f14fefa06d6d5_FORMATO.png;0;2;0;1;1;4;0;0;2;0;8;0;1;53;1;0;5;1;0;0;2022
100848;38;280;2;7;1.4;9.97;-0.1;5.72;31;2.92;6.83;4.91;82.0;90.0;Luan Cândido;Luan Cândido de Almeida;https://s.sde.globo.com/media/person_role/2022/05/05/a09132195a9936adeadb1a61d65dad2e_FORMATO.png;11;2;2;18;30;13;0;0;6;0;36;0;8;254;4;0;39;4;0;2;2022
86841;38;294;4;6;0.0;4.17;0.0;2.25;11;3.06;1.78;2.8;41.0;73.0;Boschilia;Gabriel Boschilia;https://s.glbimg.com/es/sde/f/2022/08/12/8bbade4dbabca44eb3eda2767deda745_FORMATO.png;0;1;1;3;7;8;0;0;0;0;12;0;0;43;3;0;12;0;0;0;2022
101596;38;286;5;7;2.4;2.95;-0.05;1.48;21;2.66;1.22;1.62;31.0;0.0;Vitor Gabriel;Vitor Gabriel Claudino Rego Ferreira;https://s.glbimg.com/es/sde/f/2022/03/03/0744b4a85cead311d99a4c1d6d279b39_FORMATO.png;2;0;0;12;9;12;0;0;0;0;6;0;3;53;6;0;28;0;0;0;2022
71719;38;286;4;6;0.0;3.03;0.0;1.82;17;-0.05;2.26;1.43;56.0;0.0;Elton;Elton Júnior Melo Ataíde;https://s.glbimg.com/es/sde/f/2021/03/25/4acc17c022e5e1189305c3e76afa3528_FORMATO.png;0;1;0;1;5;10;0;0;0;0;26;0;1;34;5;0;23;0;0;0;2022
86675;38;286;2;7;0.2;2.47;0.06;1.48;33;0.05;1.79;1.28;78.0;30.0;Rodrigo Soares;Rodrigo Alves Soares;https://s.glbimg.com/es/sde/f/2022/03/03/9c3587675488eeeb0991d8754b8cee2b_FORMATO.png;1;1;0;2;5;5;0;0;4;0;35;0;0;244;4;0;22;0;0;0;2022
95058;38;286;2;7;6.2;6.09;0.93;4.68;18;0.26;7.13;2.81;68.0;0.0;Moraes;Onitlasi Júnior de Moraes Rodrigues;https://s.glbimg.com/es/sde/f/2022/03/03/c00c5622ba0fff93e7f12b5d06d142f3_FORMATO.png;1;2;0;6;13;15;0;0;4;0;38;0;3;172;4;0;10;0;0;0;2022
91968;38;286;4;6;0.0;4.0;0.0;0.0;0;3.11;;;0.0;0.0;Bassani;Rodrigo Bassani da Cruz;https://s.glbimg.com/es/sde/f/2022/03/03/b1eb73f1949ff665ab7120fd00d76d28_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
104096;38;286;1;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;William;William Arthur Assmann;https://s.glbimg.com/es/sde/f/2022/03/03/4965839110fe5fdcff916a2516fb313e_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
93790;38;373;4;7;-0.9;6.56;-0.36;2.58;36;2.0;3.85;1.29;70.0;48.0;Marlon Freitas;Marlon Rodrigues Freitas;https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png;4;3;1;5;16;4;0;0;0;0;49;1;2;221;2;0;18;0;1;0;2022
103777;38;275;4;6;0.0;1.72;0.0;1.2;1;1.6;;;7.0;7.0;Pedro Bicalho;Pedro Henrique Rodrigues Bicalho;https://s.glbimg.com/es/sde/f/2021/01/08/3ec8503326f8e51a9fe7bafc9265f01d_FORMATO.jpeg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2022
101715;38;280;5;7;-0.7;5.6;-0.32;4.38;19;1.7;4.56;4.8;47.0;44.0;Alerrandro;Alerrandro Barra Mansa Realino de Souza;https://s.glbimg.com/es/sde/f/2022/05/05/a190fc01a5c5880c8de5c5854ac2f555_FORMATO.png;6;0;1;12;13;15;0;0;0;0;8;0;5;28;3;0;11;0;0;0;2022
93716;38;286;2;6;0.0;6.55;0.0;3.02;24;11.34;4.09;1.97;52.0;97.0;Paulo Henrique;Paulo Henrique de Oliveira Alves;https://s.glbimg.com/es/sde/f/2022/03/03/8240fae5ce98e7a47c5fe5b7e18c773b_FORMATO.png;2;1;0;2;6;13;0;0;4;0;39;0;3;152;3;0;31;1;0;0;2022
83438;38;286;5;6;9.4;3.67;1.44;1.77;16;0.18;;;43.0;94.0;Guilherme Parede;Guilherme Parede Pinheiro;https://s.glbimg.com/es/sde/f/2022/03/03/fc970f8486208ea64d2857c89a9ea781_FORMATO.png;2;1;1;4;4;7;0;0;0;0;4;0;1;65;3;0;8;0;0;0;2022
50879;38;293;4;6;0.0;3.15;0.0;0.48;6;0.35;;;28.0;20.0;Marlos;Marlos Romero Bonfim;https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png;0;0;0;1;0;2;0;0;0;0;2;0;0;14;0;0;1;0;0;0;2022
69705;38;276;4;6;0.0;6.02;0.0;2.91;11;2.79;;;50.0;3.0;Nikão;Maycon Vinícius Ferreira da Cruz;https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png;3;0;0;2;4;12;0;0;0;0;4;0;3;55;2;0;2;0;0;0;2022
103684;38;285;3;6;0.0;3.61;0.0;3.33;6;1.55;;;79.0;65.0;Kaíque Rocha;Kaíque Rocha Lima;https://s.glbimg.com/es/sde/f/2022/04/02/c6484aba6ef03823515d831dbbed3145_FORMATO.png;0;0;1;1;0;3;0;0;2;0;8;0;0;24;2;0;3;0;0;0;2022
102295;38;275;5;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Luan Silva;Luan Silva dos Santos;https://s.glbimg.com/es/sde/f/2022/02/21/5b2d607b7868aa4b0e2f6d3bc4884981_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
84339;38;264;2;6;0.0;4.39;0.0;3.3;6;3.47;6.2;2.72;72.0;78.0;Bruno Melo;Bruno Ferreira Melo;https://s.glbimg.com/es/sde/f/2022/04/27/35be6fa24036e64091a63cca0ac892d9_FORMATO.png;0;0;0;1;2;4;0;0;3;0;5;0;3;29;1;0;6;0;0;0;2022
105911;38;286;4;6;0.0;3.2;0.0;2.1;4;1.63;;;47.0;36.0;Rômulo;Rômulo Zanre Zwarg;https://s.glbimg.com/es/sde/f/2022/03/03/565242321c842a51857c34daf9c9bc81_FORMATO.png;1;0;0;0;0;2;0;0;0;0;3;0;0;29;1;0;1;0;0;0;2022
111713;38;263;3;6;0.0;3.32;0.0;3.8;4;4.63;;;77.0;80.0;Mezenga;Lucas de Souza Mombra Rosa;https://s.glbimg.com/es/sde/f/2022/02/21/e36f8b0c42d297654c276a39b86f6e39_FORMATO.png;0;0;0;1;0;1;0;0;1;0;12;0;1;26;1;0;4;1;0;0;2022
100761;38;285;4;6;0.0;3.73;0.0;1.06;14;3.26;;;40.0;32.0;Liziero;Igor Matheus Liziero Pereira ;https://s.glbimg.com/es/sde/f/2022/04/02/68d5b0b8c93444cf3f88161d109fe461_FORMATO.png;0;0;0;0;0;10;0;0;0;0;17;0;0;31;3;0;15;0;0;0;2022
111759;38;275;5;6;-0.1;1.56;-0.55;0.05;2;1.46;;;28.0;28.0;Giovani;Giovani Henrique Amorim da Silva;https://s.glbimg.com/es/sde/f/2021/05/12/23eb0da8dd7617e2a4b7f8fcec2a625e_FORMATO.jpeg;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2022
102878;38;293;4;7;11.0;11.35;0.38;5.28;31;9.01;6.99;3.19;60.0;94.0;Terans;Miguel David Terans Pérez;https://s.sde.globo.com/media/person_role/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png;12;4;2;19;34;22;0;0;0;0;13;1;7;204;3;0;23;0;0;0;2022
103996;38;277;4;6;0.0;2.9;0.0;1.74;13;2.15;2.23;1.18;30.0;0.0;Bruno Oliveira;Bruno Felipe Oliveira;https://s.glbimg.com/es/sde/f/2022/03/03/2c935920c010d4b1c62eafcc3fa72249_FORMATO.png;0;1;1;4;2;17;0;0;0;0;7;0;0;48;2;0;6;0;0;0;2022
113159;38;275;3;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Michel;Michel Augusto Modesto Rafael dos Santos;https://s.glbimg.com/es/sde/f/2022/04/06/2e58e6fda93f2529e843b6dacea39be3_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
105647;38;285;4;7;15.1;7.7;1.07;3.45;30;8.18;3.86;2.02;48.0;0.0;Maurício;Maurício Magalhães Prado;https://s.glbimg.com/es/sde/f/2021/05/02/9b1360971d21b29ea6d3fcc3806ad12e_FORMATO.png;5;5;2;6;11;28;0;0;0;0;17;0;3;137;2;0;7;0;0;0;2022
104017;38;280;1;6;0.0;1.34;0.0;-1.0;0;1.81;;;0.0;0.0;Maycon;Maycon Cleiton de Paula Azevedo;https://s.glbimg.com/es/sde/f/2022/05/05/f39fcb967a674ffddbaec227105dae4a_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2022
111760;38;275;4;5;0.0;1.4;0.0;0.78;4;0.05;;;23.0;22.0;Fabinho;Fábio Silva de Freitas;https://s.glbimg.com/es/sde/f/2021/05/08/2ef9b9ce1e0f6cdb6db5c4e19367f01f_FORMATO.png;0;0;0;0;1;0;0;0;0;0;4;0;0;3;1;0;4;0;0;0;2022
104080;38;354;1;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;André;André Luiz Ribeiro da Silva;https://s.glbimg.com/es/sde/f/2022/02/22/644fa239329c76f58f7001e88850b21c_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
112886;38;277;4;6;0.9;3.13;0.06;2.77;26;0.99;2.08;3.68;31.0;13.0;Lucas Barbosa;Lucas Henrique Barbosa;https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png;2;1;0;4;10;28;0;0;0;0;38;0;4;82;2;0;26;0;0;1;2022
104578;38;277;5;6;0.0;2.04;0.05;-0.13;3;-0.03;0.0;-0.2;16.0;23.0;Tailson;Tailson Pinto Gonçalves;https://s.glbimg.com/es/sde/f/2022/03/03/87e7063476bfe46f178888a941e34cf6_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2022
114335;38;293;4;6;0.0;4.0;0.0;0.0;0;3.11;;;0.0;0.0;Jader;Jader Barbosa da Silva Gentil;https://s.glbimg.com/es/sde/f/2021/08/28/b1890f6a2535a6bafcc1d65d242e3de6_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
105521;38;373;2;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Luan Sales;Luan Sales do Nascimento;https://s.glbimg.com/es/sde/f/2022/03/03/94a00a5bf603d071ddf3460b730e1daf_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
113690;38;277;1;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Diógenes;Diógenes Vinícius da Silva;https://s.sde.globo.com/media/person_role/2022/03/03/fe491455b3fd9db13061adfa98fd2182_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
77713;38;264;6;7;3.51;12.05;-0.09;4.71;35;4.87;;;;;Vítor Pereira;Vítor Manuel de Oliveira Lopes Pereira;https://s.glbimg.com/es/sde/f/2022/03/08/a09307d6eae0cd7887cb3732e00d9c29_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
72532;38;290;2;7;-0.7;3.41;-0.12;1.58;31;0.36;1.65;1.66;68.0;94.0;Maguinho;Magno José da Silva;https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png;0;0;0;1;10;20;1;0;5;0;37;0;2;168;10;0;42;1;0;0;2022
103700;38;264;3;3;0.0;4.11;0.0;3.41;22;-2.74;4.49;2.31;67.0;101.0;Bruno Méndez;Bruno Méndez Cittadini;https://s.glbimg.com/es/sde/f/2022/06/24/c1cadb36bdc2e9c961a181dac5a10494_FORMATO.png;1;1;0;2;2;6;0;0;5;0;41;0;1;106;2;0;12;0;0;1;2022
105584;38;264;2;6;0.0;14.12;0.0;4.71;26;7.46;5.33;3.87;64.0;0.0;Lucas Piton;Lucas Piton Crivellaro;https://s.glbimg.com/es/sde/f/2022/04/27/5e2400e83a9c023428b3f8687c5f4a48_FORMATO.png;1;3;0;1;1;10;0;0;11;0;58;0;1;201;1;0;36;0;0;0;2022
78856;38;1371;4;6;0.0;3.01;0.0;1.21;25;3.59;1.65;0.79;43.0;0.0;Marcão Silva;Marcos Antônio Almeida Silva;https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png;0;0;0;5;6;3;0;0;0;0;25;0;0;40;1;0;24;0;0;0;2022
80664;38;354;2;6;0.0;4.38;0.0;2.41;17;0.55;1.0;3.18;69.0;24.0;Michel;Michel Macedo Rocha Machado;https://s.glbimg.com/es/sde/f/2022/02/22/11f3d7c7d8032d9b2141440fc46e9620_FORMATO.png;0;1;0;2;3;14;0;0;3;0;19;0;1;79;2;0;12;0;0;0;2022
116074;38;286;2;6;0.0;1.0;0.0;0.0;0;0.8;;;0.0;0.0;Nicolas;Nicolas Arno Luft;https://s.glbimg.com/es/sde/f/2022/03/03/127b2ef745d8d8ce07263510d07af046_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
102796;38;293;5;5;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Julimar;Julimar Silva Oliveira Júnior;https://s.glbimg.com/es/sde/f/2021/02/20/de210ca4fcb3c0000bf820510f8926b3_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
103766;38;275;5;6;0.0;2.2;0.0;0.0;1;0.84;;;11.0;11.0;Gabriel Silva;Gabriel Silva Vieira;https://s.glbimg.com/es/sde/f/2021/04/30/89c3f9a0c359529df91f2489bdd05f2c_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
93478;38;285;5;7;9.9;6.13;1.03;3.6;25;3.41;5.77;0.48;60.0;0.0;Wanderson;Wanderson Maciel Sousa Campos;https://s.glbimg.com/es/sde/f/2022/03/11/60d938ca7b4268f47e35930fb50a834a_FORMATO.png;6;3;3;11;11;17;0;0;0;0;6;0;2;109;3;0;18;0;0;0;2022
106002;38;285;4;6;0.0;5.63;0.0;4.39;22;5.46;5.1;3.66;53.0;0.0;Johnny;João Lucas Souza Cardoso;https://s.sde.globo.com/media/person_role/2022/04/02/666f4ca3cd28eb08033d6014fd0d3d85_FORMATO.png;3;2;0;6;10;17;0;0;0;0;49;0;1;59;5;0;27;1;0;0;2022
62114;38;285;4;7;1.8;3.81;0.14;1.38;18;0.86;0.96;2.12;37.0;0.0;Taison;Taison Barcellos Freda;https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png;0;1;0;4;5;19;0;0;0;0;12;0;3;42;6;0;7;0;0;0;2022
107197;38;293;5;6;1.1;3.73;0.09;1.9;25;0.91;2.12;1.8;48.0;48.0;Rômulo;Rômulo José Cardoso da Cruz;https://s.glbimg.com/es/sde/f/2021/09/01/8c5b70b92e37e05439b2ec0a4c9a1f5f_FORMATO.png;1;1;1;5;7;14;0;0;0;0;19;0;1;59;0;0;13;0;0;0;2022
105585;38;264;4;6;0.0;1.63;0.0;1.22;19;1.22;1.31;1.12;40.0;21.0;Roni;Roni Medeiros de Moura;https://s.glbimg.com/es/sde/f/2022/04/27/9ac611db40c304ebc00cbde504907104_FORMATO.png;0;1;1;2;3;6;0;0;0;0;23;0;0;40;5;0;14;1;1;1;2022
72491;38;314;3;6;0.0;5.43;0.0;1.61;19;1.74;;;95.0;72.0;Bressan;Matheus Simonete Bressanelli;https://s.glbimg.com/es/sde/f/2022/03/08/0759780a94f5359aefe723b749494c0b_FORMATO.png;0;0;1;0;3;8;0;0;4;0;18;0;0;93;4;0;20;1;0;0;2022
69022;38;293;5;5;0.0;3.42;0.0;0.88;11;1.35;;;46.0;28.0;Marcelo Cirino;Marcelo Cirino da Silva;https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png;0;0;0;1;3;4;1;0;0;0;7;0;5;26;1;0;4;0;0;0;2022
72362;38;354;4;5;0.0;4.13;0.0;1.79;12;2.36;;;76.0;52.0;Rodrigo Lindoso;Rodrigo Oliveira Lindoso;https://s.glbimg.com/es/sde/f/2022/03/11/262543ac36f21decccf1617c277630d6_FORMATO.png;0;1;0;2;4;13;0;0;0;0;15;0;0;44;6;0;11;0;0;0;2022
107179;38;264;1;6;0.0;2.32;0.0;0.67;3;1.58;;;65.0;97.0;Matheus Donelli;Matheus Planelles Donelli;https://s.glbimg.com/es/sde/f/2022/04/27/4cbb74ff0b19a6f8303402150bc41a62_FORMATO.png;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;6;0;0;0;0;2022
97856;38;314;4;6;0.0;2.95;0.0;2.05;19;5.29;2.25;1.75;34.0;96.0;Lucas Ventura;Lucas de Souza Ventura;https://s.glbimg.com/es/sde/f/2022/03/11/27b312ffb4595c14c896eece284c7b69_FORMATO.png;0;0;1;2;2;20;0;0;0;0;29;0;0;31;3;0;20;1;0;0;2022
115502;38;356;3;6;0.0;4.45;0.0;3.33;15;5.43;4.34;2.17;76.0;28.0;Ceballos;Brayan Andrés Ceballos Jiménez;https://s.glbimg.com/es/sde/f/2022/05/12/74e0c34f6d9685b4e494c70171746de9_FORMATO.png;0;0;1;2;6;3;0;0;5;0;27;0;1;69;5;0;14;0;0;1;2022
109389;38;264;3;6;0.0;8.06;0.0;5.09;18;3.33;5.62;4.41;90.0;23.0;Raul Gustavo;Raul Gustavo Pereira Bicalho;https://s.glbimg.com/es/sde/f/2022/04/27/2ec2dcd4fbfa5f682f9e2f993c93e57a_FORMATO.png;2;1;0;1;4;18;0;0;8;0;28;0;0;99;2;0;12;1;0;0;2022
107742;38;285;3;6;0.0;2.0;0.0;0.0;0;1.57;;;0.0;0.0;Tiago Barbosa;Tiago Barbosa Figueiredo;https://s.glbimg.com/es/sde/f/2022/04/02/667ff043a6b936a649ae70ef63bf8675_FORMATO.png;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2022
74084;38;263;4;6;0.0;2.16;0.0;0.46;17;0.24;0.5;0.4;49.0;16.0;Lucas Piazon;Gustavo Lucas Domingues Piazón;https://s.glbimg.com/es/sde/f/2022/03/10/444cdcb13fd4a94042b454cbf58b95fb_FORMATO.png;0;0;0;2;0;6;0;0;0;0;12;0;1;50;2;0;7;0;0;1;2022
87808;38;263;3;6;0.0;3.16;0.0;1.61;16;4.97;;;86.0;98.0;Philipe Sampaio;Philipe Sampaio Azevedo;https://s.glbimg.com/es/sde/f/2022/03/10/0b9c95c7f9a5612681798da7797e3cec_FORMATO.png;0;0;0;0;1;8;0;0;4;0;17;0;2;48;2;0;18;1;0;2;2022
115791;38;286;4;7;5.6;1.86;0.89;1.05;6;0.14;;;;;Gabriel Tota;Gabriel Ferreira Neris;https://s.glbimg.com/es/sde/f/2022/03/03/092de08c75d428ac15be8a46a64c60f2_FORMATO.png;0;0;0;2;2;5;0;0;0;0;4;0;0;9;2;0;7;0;0;0;2022
